"city","area","code1","cunli","gen_0102","gen_0304","gen_0506"
"桃園市","桃園區","A6801-03-003","莊敬里",219274,257323,261355
"桃園市","桃園區","A6801-03-004","自強里",148732,181862,173928
"桃園市","桃園區","A6801-03-005","莊敬里",112768,97119,122844
"桃園市","桃園區","A6801-03-006","自強里",48408,59717,65236
"桃園市","桃園區","A6801-03-007","自強里",186904,220804,225040
"桃園市","桃園區","A6801-03-008","自強里",115521,133735,142609
"桃園市","桃園區","A6801-03-009","莊敬里",170315,211272,250180
"桃園市","桃園區","A6801-04-001","自強里",173975,201883,214050
"桃園市","桃園區","A6801-04-002","自強里",154233,179148,194419
"桃園市","桃園區","A6801-04-004","自強里",115816,133338,139160
"桃園市","桃園區","A6801-04-005","自強里",192394,231009,258912
"桃園市","桃園區","A6801-04-008","自強里",119265,141652,152613
"桃園市","桃園區","A6801-04-009","自強里",61215,69622,71257
"桃園市","桃園區","A6801-04-010","自強里",93962,105685,116913
"桃園市","桃園區","A6801-05-001","莊敬里",197404,172929,228745
"桃園市","桃園區","A6801-05-002","莊敬里",30739,27036,37901
"桃園市","桃園區","A6801-05-004","莊敬里",152168,131467,174559
"桃園市","桃園區","A6801-05-005","莊敬里",19608,17374,21126
"桃園市","桃園區","A6801-05-006","莊敬里",87606,79447,105695
"桃園市","桃園區","A6801-05-007","莊敬里",73116,65659,87703
"桃園市","桃園區","A6801-05-008","莊敬里",68727,60388,81124
"桃園市","桃園區","A6801-05-009","莊敬里",140947,125162,177687
"桃園市","桃園區","A6801-05-010","莊敬里",85075,78566,91159
"桃園市","桃園區","A6801-05-011","莊敬里",137527,127638,163283
"桃園市","桃園區","A6801-05-012","莊敬里",111825,97167,125449
"桃園市","桃園區","A6801-06-001","北埔里",212300,192434,253262
"桃園市","桃園區","A6801-06-003","瑞慶里",144293,133615,184572
"桃園市","桃園區","A6801-06-004","瑞慶里",110421,98173,129418
"桃園市","桃園區","A6801-06-005","明德里",64957,61240,91367
"桃園市","桃園區","A6801-06-006","瑞慶里",75742,65911,83388
"桃園市","桃園區","A6801-06-007","明德里",171473,159197,202856
"桃園市","桃園區","A6801-06-008","明德里",165110,142257,227489
"桃園市","桃園區","A6801-06-010","明德里",350061,315557,423675
"桃園市","桃園區","A6801-07-002","自強里",44076,49296,56864
"桃園市","桃園區","A6801-07-003","自強里",154580,176832,200689
"桃園市","桃園區","A6801-07-005","自強里",90896,103151,107327
"桃園市","桃園區","A6801-07-006","自強里",65529,76278,85017
"桃園市","桃園區","A6801-07-007","自強里",89544,109848,117805
"桃園市","桃園區","A6801-07-008","自強里",69207,81444,87063
"桃園市","桃園區","A6801-07-009","自強里",73659,82750,89104
"桃園市","桃園區","A6801-07-010","自強里",70383,76165,91868
"桃園市","桃園區","A6801-08-001","北埔里",67222,61056,73450
"桃園市","桃園區","A6801-08-002","北埔里",84868,76200,101740
"桃園市","桃園區","A6801-08-003","北埔里",69868,59035,77442
"桃園市","桃園區","A6801-08-004","北埔里",134980,112194,136225
"桃園市","桃園區","A6801-08-005","北埔里",141741,127686,159023
"桃園市","桃園區","A6801-08-007","北埔里",71857,62990,84306
"桃園市","桃園區","A6801-08-008","北埔里",90407,81059,108986
"桃園市","桃園區","A6801-08-009","瑞慶里",127706,114094,144824
"桃園市","桃園區","A6801-09-001","莊敬里",79229,75563,93726
"桃園市","桃園區","A6801-09-002","莊敬里",55974,59049,74828
"桃園市","桃園區","A6801-09-003","莊敬里",9963,11619,12233
"桃園市","桃園區","A6801-09-004","莊敬里",133968,154893,165732
"桃園市","桃園區","A6801-09-005","莊敬里",192346,228745,235654
"桃園市","桃園區","A6801-09-006","同安里",110852,129603,146234
"桃園市","桃園區","A6801-09-007","同安里",62549,72479,77372
"桃園市","桃園區","A6801-09-008","同安里",41920,46772,60662
"桃園市","桃園區","A6801-09-009","莊敬里",260596,292194,304282
"桃園市","桃園區","A6801-10-001","西埔里",208841,184755,191025
"桃園市","桃園區","A6801-10-002","西埔里",35710,31202,38927
"桃園市","桃園區","A6801-10-003","西埔里",227669,202116,246012
"桃園市","桃園區","A6801-10-004","西埔里",125812,110593,127171
"桃園市","桃園區","A6801-10-005","西埔里",117720,103047,128897
"桃園市","桃園區","A6801-10-006","西埔里",96719,86087,95714
"桃園市","桃園區","A6801-10-007","西埔里",81179,74997,82217
"桃園市","桃園區","A6801-10-008","西埔里",143745,144630,153539
"桃園市","桃園區","A6801-10-009","西埔里",203509,211701,208116
"桃園市","桃園區","A6801-11-001","瑞慶里",105093,98611,131848
"桃園市","桃園區","A6801-11-002","瑞慶里",41464,37920,48640
"桃園市","桃園區","A6801-11-003","瑞慶里",232412,207020,264172
"桃園市","桃園區","A6801-11-004","瑞慶里",96369,83968,110566
"桃園市","桃園區","A6801-11-005","瑞慶里",115030,103083,120935
"桃園市","桃園區","A6801-11-006","瑞慶里",89000,82291,101967
"桃園市","桃園區","A6801-11-007","瑞慶里",174189,153032,168438
"桃園市","桃園區","A6801-11-008","瑞慶里",16150,13722,15224
"桃園市","桃園區","A6801-11-009","瑞慶里",58836,53755,65956
"桃園市","桃園區","A6801-12-001","莊敬里",39510,49481,49828
"桃園市","桃園區","A6801-12-002","自強里",29970,34963,36951
"桃園市","桃園區","A6801-12-003","同安里",79774,91516,112279
"桃園市","桃園區","A6801-12-004","自強里",70979,81082,86259
"桃園市","桃園區","A6801-12-005","自強里",154728,175563,177811
"桃園市","桃園區","A6801-12-006","同安里",91553,104082,116021
"桃園市","桃園區","A6801-12-007","莊敬里",52576,58082,64338
"桃園市","桃園區","A6801-12-008","同安里",53940,54601,61974
"桃園市","桃園區","A6801-12-009","同安里",74145,85978,93986
"桃園市","桃園區","A6801-12-010","同安里",139765,165545,180768
"桃園市","桃園區","A6801-13-001","明德里",52454,47201,59715
"桃園市","桃園區","A6801-13-002","瑞慶里",439849,395258,484751
"桃園市","桃園區","A6801-13-003","明德里",120580,110468,136814
"桃園市","桃園區","A6801-13-004","明德里",53399,48067,56126
"桃園市","桃園區","A6801-13-006","寶安里",126077,113836,155520
"桃園市","桃園區","A6801-13-010","寶安里",72246,63292,82524
"桃園市","桃園區","A6801-13-011","瑞慶里",35365,30655,45245
"桃園市","桃園區","A6801-14-001","汴洲里",91649,105150,98959
"桃園市","桃園區","A6801-14-002","春日里",86567,99391,102851
"桃園市","桃園區","A6801-14-003","春日里",94625,108977,105480
"桃園市","桃園區","A6801-14-004","春日里",143562,154927,155121
"桃園市","桃園區","A6801-14-005","春日里",48354,55654,63015
"桃園市","桃園區","A6801-14-006","春日里",55488,62929,61889
"桃園市","桃園區","A6801-14-007","春日里",27338,30493,34667
"桃園市","桃園區","A6801-14-008","春日里",103935,120964,120965
"桃園市","桃園區","A6801-14-009","春日里",189739,209211,223938
"桃園市","桃園區","A6801-14-010","春日里",59167,70873,71782
"桃園市","桃園區","A6801-15-001","汴洲里",11031,12135,9988
"桃園市","桃園區","A6801-15-002","汴洲里",82837,93917,101919
"桃園市","桃園區","A6801-15-003","汴洲里",71002,79227,84683
"桃園市","桃園區","A6801-15-004","春日里",114315,127785,135225
"桃園市","桃園區","A6801-15-005","春日里",112851,133164,130044
"桃園市","桃園區","A6801-15-006","會稽里",110041,137380,142913
"桃園市","桃園區","A6801-15-007","會稽里",50778,63133,61150
"桃園市","桃園區","A6801-15-008","會稽里",278295,317674,329438
"桃園市","桃園區","A6801-15-009","春日里",95429,102827,110777
"桃園市","桃園區","A6801-15-011","春日里",62633,70486,73015
"桃園市","桃園區","A6801-16-001","明德里",76717,69850,91340
"桃園市","桃園區","A6801-16-002","明德里",91258,102557,117820
"桃園市","桃園區","A6801-16-003","明德里",132784,122742,151745
"桃園市","桃園區","A6801-16-004","明德里",71911,67438,92709
"桃園市","桃園區","A6801-16-005","明德里",69902,63169,82979
"桃園市","桃園區","A6801-16-006","同德里",108683,123194,142447
"桃園市","桃園區","A6801-16-007","同德里",108633,95198,125151
"桃園市","桃園區","A6801-16-009","同德里",201233,183140,245772
"桃園市","桃園區","A6801-17-001","新埔里",85809,99637,117752
"桃園市","桃園區","A6801-17-002","新埔里",105599,119303,136505
"桃園市","桃園區","A6801-17-003","新埔里",53506,57578,68355
"桃園市","桃園區","A6801-17-004","新埔里",131066,155682,157772
"桃園市","桃園區","A6801-17-005","新埔里",170098,201098,215831
"桃園市","桃園區","A6801-17-006","新埔里",83544,97478,107431
"桃園市","桃園區","A6801-17-007","新埔里",51852,62069,61938
"桃園市","桃園區","A6801-17-009","新埔里",13897,15802,17427
"桃園市","桃園區","A6801-17-010","新埔里",20665,20847,26941
"桃園市","桃園區","A6801-18-001","瑞慶里",279721,248742,326966
"桃園市","桃園區","A6801-18-003","瑞慶里",39960,32948,42055
"桃園市","桃園區","A6801-18-004","寶安里",53100,47791,57914
"桃園市","桃園區","A6801-18-005","寶安里",84223,74866,104142
"桃園市","桃園區","A6801-18-006","寶安里",67943,60993,81788
"桃園市","桃園區","A6801-18-007","寶安里",152810,137162,178294
"桃園市","桃園區","A6801-18-009","寶安里",55572,49967,60284
"桃園市","桃園區","A6801-18-010","寶安里",123005,108779,142725
"桃園市","桃園區","A6801-19-001","新埔里",97837,111145,120121
"桃園市","桃園區","A6801-19-002","新埔里",114774,131486,135698
"桃園市","桃園區","A6801-19-003","新埔里",145034,162201,182660
"桃園市","桃園區","A6801-19-004","新埔里",48247,53860,57458
"桃園市","桃園區","A6801-19-005","新埔里",31103,35127,39898
"桃園市","桃園區","A6801-19-006","新埔里",54666,64224,72005
"桃園市","桃園區","A6801-19-007","新埔里",82437,101946,95573
"桃園市","桃園區","A6801-19-008","新埔里",96172,117224,123182
"桃園市","桃園區","A6801-20-001","寶安里",36290,30971,42925
"桃園市","桃園區","A6801-20-002","寶安里",20826,18940,27642
"桃園市","桃園區","A6801-20-003","寶安里",59996,54062,73583
"桃園市","桃園區","A6801-20-005","寶安里",235162,210208,280241
"桃園市","桃園區","A6801-20-006","寶安里",61955,55881,75402
"桃園市","桃園區","A6801-20-008","寶安里",95074,83559,117549
"桃園市","桃園區","A6801-20-009","寶安里",51490,49711,73467
"桃園市","桃園區","A6801-20-010","同德里",122370,110514,148211
"桃園市","桃園區","A6801-20-011","同德里",87630,78853,104442
"桃園市","桃園區","A6801-21-001","會稽里",55429,68798,63121
"桃園市","桃園區","A6801-21-002","會稽里",204088,231273,231217
"桃園市","桃園區","A6801-21-003","會稽里",68961,71275,78552
"桃園市","桃園區","A6801-21-005","會稽里",155262,177821,179981
"桃園市","桃園區","A6801-21-007","會稽里",183038,201608,205415
"桃園市","桃園區","A6801-21-009","會稽里",58864,71501,72513
"桃園市","桃園區","A6801-21-010","會稽里",68104,79705,81563
"桃園市","桃園區","A6801-21-011","會稽里",97643,117265,126492
"桃園市","桃園區","A6801-22-001","同德里",188589,172889,226501
"桃園市","桃園區","A6801-22-003","同德里",84694,76210,92194
"桃園市","桃園區","A6801-22-004","同德里",61207,56087,67644
"桃園市","桃園區","A6801-22-005","同德里",85251,76946,102648
"桃園市","桃園區","A6801-22-006","同德里",145760,131287,160222
"桃園市","桃園區","A6801-22-007","同德里",161734,146871,185683
"桃園市","桃園區","A6801-22-009","同德里",27887,24826,31678
"桃園市","桃園區","A6801-23-001","春日里",86990,95374,107406
"桃園市","桃園區","A6801-23-003","春日里",112371,129394,143694
"桃園市","桃園區","A6801-23-004","春日里",111862,134808,140889
"桃園市","桃園區","A6801-23-005","春日里",49875,60121,62287
"桃園市","桃園區","A6801-23-006","春日里",64180,75330,84238
"桃園市","桃園區","A6801-23-007","春日里",173519,202077,203402
"桃園市","桃園區","A6801-23-008","大興里",98774,111855,123514
"桃園市","桃園區","A6801-23-009","大興里",127905,149290,164810
"桃園市","桃園區","A6801-24-001","寶安里",179506,165351,204532
"桃園市","桃園區","A6801-24-002","寶安里",19315,17521,22519
"桃園市","桃園區","A6801-24-003","寶安里",170242,150254,182316
"桃園市","桃園區","A6801-24-005","寶安里",34144,31358,40202
"桃園市","桃園區","A6801-24-006","寶安里",167465,152243,187224
"桃園市","桃園區","A6801-24-007","寶安里",61379,53425,64880
"桃園市","桃園區","A6801-24-008","寶安里",41894,40245,55357
"桃園市","桃園區","A6801-24-009","寶安里",141496,126102,162706
"桃園市","桃園區","A6801-24-010","寶慶里",112440,104162,141672
"桃園市","桃園區","A6801-25-001","新埔里",75940,85424,88971
"桃園市","桃園區","A6801-25-002","新埔里",102573,120983,132053
"桃園市","桃園區","A6801-25-003","新埔里",138973,157712,166645
"桃園市","桃園區","A6801-25-004","新埔里",116737,140145,139275
"桃園市","桃園區","A6801-25-006","同安里",146242,174928,198738
"桃園市","桃園區","A6801-25-007","新埔里",63129,79819,88692
"桃園市","桃園區","A6801-25-008","同安里",706377,648665,768485
"桃園市","桃園區","A6801-25-009","同安里",141349,161746,171955
"桃園市","桃園區","A6801-25-010","同安里",68681,79436,87826
"桃園市","桃園區","A6801-25-011","同安里",158711,185147,217262
"桃園市","桃園區","A6801-26-001","寶山里",46500,51432,59878
"桃園市","桃園區","A6801-26-002","會稽里",103697,119138,128495
"桃園市","桃園區","A6801-26-003","寶山里",92789,109587,113177
"桃園市","桃園區","A6801-26-004","大興里",82049,93113,90442
"桃園市","桃園區","A6801-26-005","寶山里",89727,105144,113778
"桃園市","桃園區","A6801-26-006","寶山里",67674,81424,83124
"桃園市","桃園區","A6801-26-007","寶山里",65135,81901,76270
"桃園市","桃園區","A6801-26-008","寶山里",24278,28481,28601
"桃園市","桃園區","A6801-26-009","寶山里",42534,48813,49087
"桃園市","桃園區","A6801-26-010","大興里",105161,118596,118125
"桃園市","桃園區","A6801-26-011","寶山里",27419,30981,33711
"桃園市","桃園區","A6801-26-012","寶山里",38088,46647,52036
"桃園市","桃園區","A6801-27-001","會稽里",113938,125491,122645
"桃園市","桃園區","A6801-27-002","會稽里",54934,68257,63757
"桃園市","桃園區","A6801-27-003","會稽里",60587,68505,69773
"桃園市","桃園區","A6801-27-004","會稽里",106290,119496,118614
"桃園市","桃園區","A6801-27-005","大有里",94984,110649,112178
"桃園市","桃園區","A6801-27-006","大有里",94052,112291,112939
"桃園市","桃園區","A6801-27-009","大有里",140873,160819,162976
"桃園市","桃園區","A6801-28-001","汴洲里",195166,214779,232227
"桃園市","桃園區","A6801-28-002","汴洲里",67090,77306,72238
"桃園市","桃園區","A6801-28-003","汴洲里",38681,43545,41253
"桃園市","桃園區","A6801-28-004","會稽里",213953,249165,241447
"桃園市","桃園區","A6801-28-005","大有里",7526,9356,8171
"桃園市","桃園區","A6801-28-006","大有里",107439,124802,116159
"桃園市","桃園區","A6801-28-007","三元里",34014,37062,41145
"桃園市","桃園區","A6801-28-008","三元里",20304,21863,21403
"桃園市","桃園區","A6801-28-009","三元里",145773,160523,172330
"桃園市","桃園區","A6801-28-010","忠義里",70672,85668,77712
"桃園市","桃園區","A6801-28-011","三民里",178,148,368
"桃園市","桃園區","A6801-29-001","會稽里",70863,81560,83312
"桃園市","桃園區","A6801-29-002","會稽里",86320,102949,105617
"桃園市","桃園區","A6801-29-003","會稽里",51910,61961,60621
"桃園市","桃園區","A6801-29-004","會稽里",74981,95637,91952
"桃園市","桃園區","A6801-29-005","會稽里",85079,96859,101264
"桃園市","桃園區","A6801-29-007","會稽里",109242,120499,132379
"桃園市","桃園區","A6801-29-008","會稽里",97032,105976,113462
"桃園市","桃園區","A6801-29-009","大有里",59731,66120,68147
"桃園市","桃園區","A6801-29-010","大有里",43773,49879,49377
"桃園市","桃園區","A6801-29-011","大有里",68563,73817,85833
"桃園市","桃園區","A6801-30-001","春日里",21812,25182,25237
"桃園市","桃園區","A6801-30-002","大興里",40918,49101,50364
"桃園市","桃園區","A6801-31-001","同德里",113094,103505,128432
"桃園市","桃園區","A6801-31-002","同德里",132439,119302,164755
"桃園市","桃園區","A6801-31-004","寶慶里",231923,200622,241750
"桃園市","桃園區","A6801-31-006","同德里",84473,77966,87167
"桃園市","桃園區","A6801-31-007","同德里",293935,260952,311383
"桃園市","桃園區","A6801-31-008","同德里",101324,92408,117475
"桃園市","桃園區","A6801-31-009","寶慶里",57444,49904,65393
"桃園市","桃園區","A6801-31-011","寶慶里",338809,304556,378824
"桃園市","桃園區","A6801-31-012","中寧里",117247,96252,125109
"桃園市","桃園區","A6801-32-001","大興里",64096,75466,83033
"桃園市","桃園區","A6801-32-002","大興里",105928,118635,127844
"桃園市","桃園區","A6801-32-003","大興里",18674,21163,21519
"桃園市","桃園區","A6801-32-004","大興里",30977,35909,41365
"桃園市","桃園區","A6801-32-005","大興里",103104,118071,116760
"桃園市","桃園區","A6801-32-006","大興里",56490,62407,67353
"桃園市","桃園區","A6801-32-007","大興里",31411,31034,39768
"桃園市","桃園區","A6801-32-008","大興里",135424,155802,151549
"桃園市","桃園區","A6801-32-009","大興里",86233,97307,120662
"桃園市","桃園區","A6801-32-010","大興里",131955,149610,171209
"桃園市","桃園區","A6801-32-011","大興里",39736,45443,47518
"桃園市","桃園區","A6801-33-001","大有里",64133,73313,67747
"桃園市","桃園區","A6801-33-002","大有里",177755,207063,200175
"桃園市","桃園區","A6801-33-003","寶山里",92543,104493,108365
"桃園市","桃園區","A6801-33-004","大有里",87283,102342,105654
"桃園市","桃園區","A6801-33-005","大有里",111713,137798,135934
"桃園市","桃園區","A6801-33-006","大有里",112337,131741,133521
"桃園市","桃園區","A6801-33-007","寶山里",111667,130592,141985
"桃園市","桃園區","A6801-33-008","寶山里",100435,105941,126537
"桃園市","桃園區","A6801-33-010","寶山里",6865,7777,7708
"桃園市","桃園區","A6801-34-001","寶慶里",58214,53535,63366
"桃園市","桃園區","A6801-34-004","寶慶里",74838,68904,82555
"桃園市","桃園區","A6801-34-006","寶慶里",56513,48719,67913
"桃園市","桃園區","A6801-34-008","寶慶里",53393,44681,55154
"桃園市","桃園區","A6801-34-009","寶慶里",383348,347211,466255
"桃園市","桃園區","A6801-35-001","西埔里",160602,144882,170444
"桃園市","桃園區","A6801-35-002","中埔里",178653,159973,197220
"桃園市","桃園區","A6801-35-003","中埔里",39219,38972,38262
"桃園市","桃園區","A6801-35-004","中埔里",142886,150626,157873
"桃園市","桃園區","A6801-35-005","中埔里",209215,207304,232962
"桃園市","桃園區","A6801-35-006","中埔里",109038,113865,120062
"桃園市","桃園區","A6801-35-008","中埔里",109510,124783,116700
"桃園市","桃園區","A6801-35-009","中埔里",58646,64136,66275
"桃園市","桃園區","A6801-35-010","中埔里",60448,67575,70683
"桃園市","桃園區","A6801-35-011","中埔里",25483,28575,28917
"桃園市","桃園區","A6801-36-001","新埔里",78584,89029,89296
"桃園市","桃園區","A6801-36-002","新埔里",171603,209142,202029
"桃園市","桃園區","A6801-36-003","同安里",81854,96255,100940
"桃園市","桃園區","A6801-36-005","新埔里",61314,71700,73393
"桃園市","桃園區","A6801-36-006","新埔里",126162,151022,152594
"桃園市","桃園區","A6801-36-007","同安里",82423,96057,97359
"桃園市","桃園區","A6801-36-008","新埔里",43234,59298,64667
"桃園市","桃園區","A6801-36-009","新埔里",207063,246133,268797
"桃園市","桃園區","A6801-36-010","同安里",201361,238870,225681
"桃園市","桃園區","A6801-37-001","中寧里",63643,57414,65894
"桃園市","桃園區","A6801-37-002","中寧里",201623,185244,236590
"桃園市","桃園區","A6801-37-003","中寧里",158148,138927,164008
"桃園市","桃園區","A6801-37-005","中寧里",1561,1468,1908
"桃園市","桃園區","A6801-37-006","中寧里",66487,73903,81787
"桃園市","桃園區","A6801-37-007","中寧里",158289,161837,179012
"桃園市","桃園區","A6801-37-009","中寧里",116166,116817,153277
"桃園市","桃園區","A6801-37-010","中寧里",96330,103238,106893
"桃園市","桃園區","A6801-38-001","寶山里",40960,46050,46272
"桃園市","桃園區","A6801-38-002","寶山里",83507,91830,98488
"桃園市","桃園區","A6801-38-003","寶山里",82106,90494,105923
"桃園市","桃園區","A6801-38-004","大興里",84486,98752,101608
"桃園市","桃園區","A6801-38-005","寶山里",160069,181692,182672
"桃園市","桃園區","A6801-38-006","寶山里",52042,58436,58202
"桃園市","桃園區","A6801-38-007","寶山里",138600,149686,167959
"桃園市","桃園區","A6801-38-009","大興里",147818,154134,164808
"桃園市","桃園區","A6801-38-010","寶山里",92814,106029,115633
"桃園市","桃園區","A6801-39-001","同安里",149887,144019,177005
"桃園市","桃園區","A6801-39-002","同安里",1727,1940,3412
"桃園市","桃園區","A6801-39-003","同安里",56185,52530,67470
"桃園市","桃園區","A6801-39-004","同安里",16134,14395,15474
"桃園市","桃園區","A6801-39-005","同安里",183890,173230,217983
"桃園市","桃園區","A6801-39-006","同安里",93353,110362,126610
"桃園市","桃園區","A6801-39-007","同安里",92054,98701,112757
"桃園市","桃園區","A6801-39-008","同安里",94871,84712,114138
"桃園市","桃園區","A6801-39-009","同安里",47118,55446,62066
"桃園市","桃園區","A6801-40-001","寶慶里",18006,14993,15664
"桃園市","桃園區","A6801-40-002","中寧里",41520,37073,49076
"桃園市","桃園區","A6801-40-003","寶慶里",139810,147325,159152
"桃園市","桃園區","A6801-40-004","中寧里",46990,40940,54334
"桃園市","桃園區","A6801-40-006","寶慶里",59659,61368,67922
"桃園市","桃園區","A6801-40-008","寶慶里",310954,268496,361637
"桃園市","桃園區","A6801-40-009","寶慶里",166192,158299,215893
"桃園市","桃園區","A6801-40-010","寶慶里",117049,125991,133984
"桃園市","桃園區","A6801-41-001","寶山里",163133,182356,199297
"桃園市","桃園區","A6801-41-003","大有里",338309,413556,435907
"桃園市","桃園區","A6801-41-005","大有里",52503,62290,62583
"桃園市","桃園區","A6801-41-006","寶山里",124382,146146,138453
"桃園市","桃園區","A6801-41-007","寶山里",81247,96208,89704
"桃園市","桃園區","A6801-41-008","三元里",114207,128269,123131
"桃園市","桃園區","A6801-41-009","三元里",47337,51152,56783
"桃園市","桃園區","A6801-41-010","寶山里",91562,108578,105958
"桃園市","桃園區","A6801-42-001","大興里",45074,53743,63763
"桃園市","桃園區","A6801-42-002","大興里",61004,71227,70244
"桃園市","桃園區","A6801-42-003","大興里",24082,28296,29793
"桃園市","桃園區","A6801-42-004","大興里",85927,99858,108057
"桃園市","桃園區","A6801-42-006","大興里",66032,79208,70933
"桃園市","桃園區","A6801-42-007","大興里",75617,87882,77592
"桃園市","桃園區","A6801-42-008","大興里",228906,263621,270401
"桃園市","桃園區","A6801-42-009","大興里",54024,63118,55885
"桃園市","桃園區","A6801-42-010","大興里",47910,57327,58064
"桃園市","桃園區","A6801-42-011","大興里",48086,51191,74313
"桃園市","桃園區","A6801-42-012","大興里",72320,89257,80577
"桃園市","桃園區","A6801-43-001","寶山里",64632,75877,79325
"桃園市","桃園區","A6801-43-002","寶山里",104605,118532,126472
"桃園市","桃園區","A6801-43-003","寶山里",20842,24270,27120
"桃園市","桃園區","A6801-43-004","大興里",123717,139988,162216
"桃園市","桃園區","A6801-43-005","大興里",193826,226349,225256
"桃園市","桃園區","A6801-43-006","忠義里",58582,62825,65644
"桃園市","桃園區","A6801-43-007","忠義里",77762,91036,94714
"桃園市","桃園區","A6801-44-001","中寧里",257910,237121,290789
"桃園市","桃園區","A6801-44-002","中寧里",92075,87883,126913
"桃園市","桃園區","A6801-44-003","中寧里",90705,85379,101827
"桃園市","桃園區","A6801-44-004","中寧里",473544,423629,510065
"桃園市","桃園區","A6801-44-005","慈文里",93502,101834,103616
"桃園市","桃園區","A6801-44-008","慈文里",81727,88653,90276
"桃園市","桃園區","A6801-44-009","慈文里",179729,200959,204953
"桃園市","桃園區","A6801-44-010","慈文里",42029,48048,48184
"桃園市","桃園區","A6801-45-001","信光里",132206,149430,159301
"桃園市","桃園區","A6801-45-002","同安里",76794,83087,88365
"桃園市","桃園區","A6801-45-003","信光里",29486,35463,36683
"桃園市","桃園區","A6801-45-004","同安里",87668,91605,103130
"桃園市","桃園區","A6801-45-005","信光里",151361,174428,179716
"桃園市","桃園區","A6801-45-006","信光里",85472,100451,98778
"桃園市","桃園區","A6801-45-007","信光里",60743,71597,69498
"桃園市","桃園區","A6801-45-008","信光里",167713,190142,192850
"桃園市","桃園區","A6801-46-001","信光里",135780,152464,150156
"桃園市","桃園區","A6801-46-002","信光里",61031,73525,78415
"桃園市","桃園區","A6801-46-003","信光里",190550,223951,231417
"桃園市","桃園區","A6801-46-004","信光里",48223,57549,57617
"桃園市","桃園區","A6801-46-005","信光里",122031,147436,147375
"桃園市","桃園區","A6801-46-006","信光里",186350,210217,214500
"桃園市","桃園區","A6801-46-007","信光里",8106,9654,8894
"桃園市","桃園區","A6801-46-008","信光里",145220,153859,161782
"桃園市","桃園區","A6801-46-009","信光里",38137,44179,43497
"桃園市","桃園區","A6801-46-010","信光里",17652,20599,20999
"桃園市","桃園區","A6801-46-011","信光里",84142,81480,86462
"桃園市","桃園區","A6801-46-012","信光里",143705,164566,160516
"桃園市","桃園區","A6801-47-001","南埔里",176127,181745,206755
"桃園市","桃園區","A6801-47-002","南埔里",38934,41014,42379
"桃園市","桃園區","A6801-47-003","南埔里",38324,38716,43313
"桃園市","桃園區","A6801-47-004","南埔里",65911,72523,75737
"桃園市","桃園區","A6801-47-005","南埔里",160329,188068,185010
"桃園市","桃園區","A6801-47-006","南埔里",330748,334802,398351
"桃園市","桃園區","A6801-47-007","南埔里",64969,77053,74199
"桃園市","桃園區","A6801-47-008","南埔里",86090,102401,98535
"桃園市","桃園區","A6801-47-009","南埔里",25821,31036,28188
"桃園市","桃園區","A6801-47-010","南埔里",23941,25223,26776
"桃園市","桃園區","A6801-47-011","南埔里",77886,84254,86136
"桃園市","桃園區","A6801-47-012","南埔里",212347,236721,239047
"桃園市","桃園區","A6801-48-001","大興里",53139,59326,61768
"桃園市","桃園區","A6801-48-002","大興里",131071,151201,154490
"桃園市","桃園區","A6801-48-003","大興里",73147,78307,72740
"桃園市","桃園區","A6801-48-004","忠義里",88913,103492,107821
"桃園市","桃園區","A6801-48-005","大興里",81250,96058,89273
"桃園市","桃園區","A6801-48-006","大興里",50543,57596,59551
"桃園市","桃園區","A6801-48-007","忠義里",143834,166484,169783
"桃園市","桃園區","A6801-48-008","忠義里",166901,196992,197737
"桃園市","桃園區","A6801-48-009","大興里",41095,49648,43592
"桃園市","桃園區","A6801-48-010","大興里",81091,89824,97364
"桃園市","桃園區","A6801-49-001","慈文里",91595,98986,97366
"桃園市","桃園區","A6801-49-002","慈文里",60628,61152,66757
"桃園市","桃園區","A6801-49-003","慈文里",119934,124338,136222
"桃園市","桃園區","A6801-49-004","慈文里",54449,55827,62699
"桃園市","桃園區","A6801-49-005","慈文里",40765,42357,43782
"桃園市","桃園區","A6801-49-006","慈文里",98245,99738,103949
"桃園市","桃園區","A6801-49-007","慈文里",36439,38173,40727
"桃園市","桃園區","A6801-49-009","慈文里",76502,80283,84958
"桃園市","桃園區","A6801-50-001","慈文里",58320,61815,59047
"桃園市","桃園區","A6801-50-002","慈文里",91867,95220,100936
"桃園市","桃園區","A6801-50-004","長德里",52588,54287,56265
"桃園市","桃園區","A6801-50-005","長德里",43783,46425,48396
"桃園市","桃園區","A6801-50-006","長德里",77766,87089,88080
"桃園市","桃園區","A6801-50-008","長安里",99918,108332,114417
"桃園市","桃園區","A6801-50-009","長德里",64000,67554,72346
"桃園市","桃園區","A6801-50-010","長安里",123885,128905,131083
"桃園市","桃園區","A6801-50-011","長德里",56392,59516,61887
"桃園市","桃園區","A6801-50-012","長安里",30286,35585,35881
"桃園市","桃園區","A6801-50-013","長安里",64508,72045,72509
"桃園市","桃園區","A6801-51-001","忠義里",39139,42943,52954
"桃園市","桃園區","A6801-51-002","忠義里",209097,241236,234356
"桃園市","桃園區","A6801-51-003","忠義里",11444,14156,13348
"桃園市","桃園區","A6801-51-004","忠義里",39787,45259,49208
"桃園市","桃園區","A6801-51-006","忠義里",218436,248311,263627
